year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl,fpl,fpw
2013,CS,dbdbg,Male,2013-6-6,0,0,44.70230994,36.35038978,5.648525449,1.958487235,30.69130797,29.69945285,18.21276596,9.936170213
2013,CS,dbdblb,Male,2013-6-5,0,0,46.76710451,37.35730357,6.128989217,1.874877391,32.83586829,30.98125548,19.44680851,9.957446809
2013,CS,dbdbo,Male,2013-6-5,3,0,44.38598754,36.23451731,5.579379029,2.161852901,32.40884205,31.01389072,16.68085106,9.787234043
2013,CS,lbps,Male,2013-7-20,0,1,42.48539813,35.18967553,5.063874486,1.916783937,28.39073184,27.44050587,17.12765957,9.489361702
2013,CS,lbyy,Male,2013-7-20,0,0,44.30377871,35.89639788,5.51868303,2.157765724,30.52051787,29.54894192,13.93617021,9.787234043
2013,CS,mlbm,Male,2013-7-18,0,0,45.03632657,37.04313979,5.640264611,1.940374206,31.55291818,30.3681646,15,10.68085106
2013,CS,mpw,Male,2013-7-17,0,0,42.30177323,34.94200071,5.064008579,1.691723522,29.88098883,28.61578183,15.08510638,9.127659574
2013,CS,ogw,Male,2013-6-8,0,0,43.84119352,36.00956188,5.319148936,2.199839494,30.18889829,29.03250481,17.82978723,9.659574468
2013,CS,oss,Male,2013-6-19,0,0,44.38339181,36.21327224,5.277668045,1.93803978,30.50049263,29.26185892,16.06382979,9.978723404
2013,CS,oyg,Male,2013-6-28,0,0,44.363743,36.68331926,5.255362219,1.767110621,30.81521658,29.68181996,18.04255319,9.659574468
2013,CS,pgdb,Male,2013-6-20,0,0,45.80167652,37.66946018,5.341103627,1.894692499,30.73805725,29.52755187,17.08510638,10.08510638
2013,CS,plbs,Male,2013-6-7,8,0,45.30798984,36.60025331,5.582420834,2.150620785,30.8719268,29.41530535,17.65957447,9.404255319
2013,CS,plbv,Male,2013-6-7,0,0,45.51112072,36.74342419,5.761284123,2.064268433,31.41843059,29.79955908,17.12765957,9.872340426
2013,CS,pmf,Male,2013-6-4,0,0,44.71744196,36.75180111,5.587608355,2.021388575,32.3300246,31.04326609,17.19148936,9.914893617
2013,CS,pmr,Male,2013-6-7,1,0,45.33847355,36.77135623,5.646160716,2.251100028,30.57800861,29.85227907,17,9.553191489
2013,CS,pom,Male,2013-6-7,13,0,42.49875774,34.788698,5.456150566,2.011285498,30.84617708,29.64618323,17.12765957,9.914893617
2013,CS,ppy,Male,2013-6-7,3,1,44.65047093,36.24126313,5.749446408,2.001018301,31.27344274,29.88670024,17.91489362,9.361702128
2013,CS,pslb,Male,2013-6-7,11,0,43.25148856,35.87939407,5.628654942,2.406607774,31.86414442,30.61122917,19.12765957,9.319148936
2013,CS,puc,Male,2013-6-4,0,0,44.37345627,36.28513657,5.917992453,2.000452642,31.7323111,30.67081512,19.53191489,9.659574468
2013,CS,pvu,Male,2013-6-7,12,0,43.82456589,36.25652405,5.615288256,2.069196794,31.66017473,30.31144563,17.19148936,9.914893617
2013,CS,rgp,Male,2013-6-17,3,0,44.49984105,36.3312124,5.527043682,1.830900206,29.73660932,28.6870711,14.72340426,9.446808511
2013,CS,rvdb,Male,2013-7-20,0,1,45.64132807,37.73770594,5.684834049,2.15566673,30.83697635,30.25814359,17.17021277,10.44680851
2013,CS,sfw,Male,2013-7-6,0,1,43.77423147,36.32475745,5.261517578,1.85106383,30.24907081,29.06851831,15.76595745,9.765957447
2013,CS,srf,Male,2013-7-7,1,0,43.95661263,36.333505,5.254328445,2.022060318,30.03199632,28.94119914,17.9787234,9.723404255
2013,CS,swm,Male,2013-7-4,11,1,42.04260165,34.25537862,5.361870987,1.978837791,29.10281521,28.08874303,14.78723404,9.255319149
2013,CS,upc,Male,2013-7-4,0,1,45.43900343,37.01653797,5.82982606,2.149041497,30.74632865,29.50187283,18.21276596,9.85106383
2013,CS,uuu,Male,2013-7-3,0,0,44.95769351,37.36192022,5.063874486,1.936637774,30.63357457,29.36466345,16.31914894,9.85106383
2013,CS,wyg,Male,2013-7-6,3,0,46.06715137,37.97118347,5.610328056,2.180617528,31.3686183,30.26449961,18.14893617,9.957446809
2013,CS,yfg,Male,2013-7-6,0,0,44.31276958,36.21475355,5.723562443,2.212868246,30.66853793,29.46388557,16.5106383,9.723404255
2013,CS,yfv,Male,2013-6-24,0,0,44.78131057,37.08771856,5.163159535,2.279079973,30.72215937,29.39738783,18.21276596,10.12765957
2014,CS,ccc,Male,2014-6-8,7,0,45.36761468,36.8105829,5.769136283,2.288594351,27.80410519,26.6578716,18.06382979,9.914893617
2014,CS,ccdb,Male,2014-6-8,0,0,44.01444781,36.04863799,5.128763014,2.04963312,27.51507369,26.03078122,18.95744681,9.510638298
2014,CS,ccg,Male,2014-6-8,0,0,43.9719086,36.52268809,4.959090222,2.149357448,27.47666032,26.11189468,18.78723404,9.340425532
2014,CS,ccp,Male,2014-7-6,0,0,45.47718425,37.58661643,5.446808511,2.128616806,27.68264167,26.41373783,19.08510638,10.0212766
2014,CS,ccr,Male,2014-6-25,0,0,44.22775328,36.61755906,5.481150051,2.219302946,26.14254307,24.86882242,16.89361702,9.659574468
2014,CS,ccs,Male,2014-6-8,4,0,44.27497518,36.66769893,5.14898013,2.046538665,27.46825423,26.21099685,19.10638298,10.08510638
2014,CS,ccw,Male,2014-6-8,10,0,45.15754325,36.98901137,5.276981798,2.328888392,27.25884672,26.07964309,16.21276596,9.723404255
2014,CS,ccy,Male,2014-6-8,0,0,45.13020748,37.26830035,5.235599146,2.216445386,27.29580042,25.82188178,18.29787234,9.893617021
2014,CS,cfc,Male,2014-6-8,0,0,44.98072119,36.83775127,5.442193856,2.025303939,27.03346338,25.90365132,18.59574468,10.23404255
2014,CS,cff,Male,2014-6-25,3,0,44.51722827,36.68798371,5.265688796,2.302693917,26.775946,25.66513341,18.78723404,9.829787234
2014,CS,cglb,Male,2014-6-8,0,0,44.40906192,36.54585912,5.492700617,2.042664004,27.2779234,25.89868756,16.29787234,9.957446809
2014,CS,cgr,Male,2014-7-6,15,0,46.22652219,37.91884546,5.659934399,2.194069953,28.60361146,27.19991633,21.23404255,10.04255319
2014,CS,cgs,Male,2014-7-6,0,0,46.91501423,39.1493062,5.362757411,2.001018301,28.04534253,26.84593379,17.87234043,10.08510638
2014,CS,cgv,Male,2014-7-17,5,0,44.42557777,36.9454898,5.191009744,2.0040701,26.09965747,25.40972122,17.29787234,9.680851064
2014,CS,cgy,Male,2014-6-8,0,0,44.90707674,37.1236357,5.450173495,2.191592644,27.67405892,26.39994779,20.25531915,9.617021277
2014,CS,clbc,Male,2014-6-25,5,0,43.74312854,35.84694717,5.291759269,2.267430347,26.60850261,25.16300134,18.42553191,9.638297872
2014,CS,clblb,Male,2014-7-6,4,0,45.06578362,36.88476912,5.491381782,2.343904571,27.81503935,26.47524939,19.76595745,10.08510638
2014,CS,clbm,Male,2014-7-18,5,0,44.12896241,37.2045415,4.61167452,1.990584446,26.06310926,24.98168555,17.14893617,9.510638298
2014,CS,clbo,Male,2014-7-18,0,0,43.12064203,35.11235281,5.276123864,2.037338201,26.63099216,25.38156148,16.80851064,9.680851064
2014,CS,clbp,Male,2014-6-25,0,0,44.99450195,36.36309647,5.434244152,2.469552022,28.42893781,26.86296289,18.29787234,10.40425532
2014,CS,clby,Male,2014-7-6,27,0,46.46676504,38.17052705,5.703119952,2.13286597,27.63645221,26.51220037,18.40425532,10.21276596
2014,CS,cmc,Male,2014-6-8,0,0,45.40605492,37.25853298,5.362757411,2.362564535,27.84531451,26.62243726,19.76595745,9.936170213
2014,CS,cmlb,Male,2014-6-25,0,0,42.53255883,34.9149001,5.106604605,2.127659574,26.27308591,25.10927612,18.14893617,9.382978723
2014,CS,cmu,Male,2014-6-25,6,0,44.25702227,36.65509784,4.715250774,2.092042307,27.08183033,25.82515666,20.04255319,9.468085106
2014,CS,cmv,Male,2014-6-25,1,0,44.61836563,36.83927505,5.530687261,2.255419508,28.02377038,26.94360856,19.78723404,10.46808511
2014,CS,coc,Male,2014-6-8,0,0,42.40598474,34.46919489,5.319319146,2.236574047,26.47401289,25.16428065,19.27659574,9.468085106
2014,CS,cof,Male,2014-6-25,0,0,46.22789318,38.18696115,5.383693502,2.425625232,26.67757196,25.90417639,18.65957447,9.723404255
2014,CS,com,Male,2014-6-25,1,0,44.19888484,36.09464572,5.402956788,2.127340402,27.66164726,26.7819539,17.14893617,10
2014,CS,cor,Male,2014-6-8,4,0,44.33403903,36.29686212,5.470733691,2.00011317,27.74257392,26.57891591,18.23404255,9.787234043
2014,CS,cpg,Male,2014-6-25,0,0,44.71756344,36.75817491,5.144934263,2.350076812,27.03021312,25.92694738,17.40425532,9.914893617
2014,CS,cpm,Male,2014-6-8,0,0,45.64736308,37.69600954,5.085106383,2.064268433,27.89135919,26.37716656,21.85106383,9.723404255
2014,CS,cpu,Male,2014-6-25,0,0,44.55611769,36.58644736,5.331262802,2.085540554,27.14176856,25.90047225,18.63829787,10.44680851
2014,CS,crf,Male,2014-6-25,0,0,44.54155084,37.12314793,5.323785214,1.87668741,27.13797694,26.09889489,16.5106383,9.574468085
2014,CS,crlb,Male,2014-6-25,5,0,44.17800632,36.39671882,5.381002076,1.979180913,26.6343662,25.33500695,17.74468085,9.659574468
2014,CS,cro,Male,2014-6-25,5,0,46.18569208,38.07610734,5.271488606,2.185179928,27.39698454,26.25579121,20.08510638,10.17021277
2014,CS,crp,Male,2014-6-8,0,0,43.70770542,35.5991592,5.731150338,2.115069131,27.1569851,25.88445931,16.17021277,9.787234043
2014,CS,csdb,Male,2014-6-25,20,0,44.76082003,37.18035035,4.956533566,2.145562973,27.11430427,26.11356247,17.29787234,9.957446809
2014,CS,csp,Male,2014-7-6,4,0,44.3771339,36.51803352,5.586190371,2.195204453,27.5117864,26.42896907,19.78723404,9.85106383
2014,CS,csr,Male,2014-7-6,3,0,44.25736493,36.74588819,4.808934269,2.131485921,26.80383978,25.67906554,19.63829787,9.808510638
2014,CS,csw,Male,2014-6-25,0,0,47.13090618,38.94040786,5.542542982,2.248584888,27.70832322,26.6429639,19.27659574,10.12765957
2014,CS,cudb,Male,2014-6-8,2,0,44.81073826,36.72498209,5.129822092,2.215321765,27.23356774,26.01366698,18.04255319,9.893617021
2014,CS,cur,Male,2014-6-25,0,1,45.12944513,37.40142923,5.491258125,2.225108784,28.85964437,27.72232222,20.14893617,10.57446809
2014,CS,cwc,Male,2014-7-17,5,0,44.22313171,36.54284276,5.215544201,1.979752649,25.79319926,24.86732167,17.36170213,9.404255319
2014,CS,cwg,Male,2014-6-25,3,0,42.82979252,34.87234043,5.017127749,1.873428117,26.79322042,25.68535705,19.89361702,9.489361702
2014,CS,cvm,Male,2014-6-25,1,0,46.9191005,38.32174197,5.724076525,2.149041497,28.38007981,27.15256685,18.76595745,10.08510638
2014,CS,cvo,Male,2014-6-25,0,0,43.90872874,35.98164866,5.275566132,2.024074212,26.41580011,25.50605267,19.27659574,9.787234043
2014,CS,cwu,Male,2014-7-6,0,0,43.71417307,35.54244334,5.429702194,2.065583813,26.49113632,25.34192232,16.72340426,9.489361702
2014,CS,cww,Male,2014-6-25,1,0,45.68590484,37.67393644,5.315445519,2.127765955,27.91170596,26.86234155,19.14893617,10.10638298
2014,CS,cvy,Male,2014-7-17,1,0,44.31843392,36.31640668,5.483008033,2.166663765,27.55934459,26.27632931,17.9787234,9.936170213
2014,CS,cyc,Male,2014-6-25,2,0,43.2780445,35.60369867,5.299965407,2.063939457,25.9144627,24.70286485,18.27659574,9.191489362
2014,CS,cydb,Male,2014-6-25,0,0,44.05499876,36.24324292,5.463778418,2.106812765,26.82426413,25.66524336,16.85106383,9.617021277
2014,CS,cyg,Male,2014-6-8,0,0,43.69013592,35.60074872,5.236161135,2.47394755,27.19549203,25.89280338,18.95744681,9.276595745
2014,CS,dbdbg,Male,2014-7-6,0,0,47.4031571,39.04190967,5.664411627,2.257826787,28.44980409,27.09909313,20.53191489,10.06382979
2014,CS,dbdbp,Male,2014-7-6,1,0,44.49670768,36.47471947,5.428201262,1.979180913,27.38363794,26.06309083,17.04255319,9.744680851
2014,CS,dbdbr,Male,2014-6-8,8,0,43.65989071,35.79457637,5.097954036,1.871614946,27.3797561,25.92782845,18.38297872,9.595744681
2014,CS,dbfdb,Male,2014-7-8,2,1,44.69447614,37.0503432,5.141941794,2.221138008,26.8470899,25.95349234,17.44680851,9.680851064
2014,CS,dbfw,Male,2014-6-16,0,0,43.62896048,35.74053294,5.468747373,1.980552803,27.46195878,26.54105583,20.55319149,10
2014,CS,dbfy,Male,2014-6-16,0,0,43.72677939,35.87567815,5.399771972,1.978837791,26.23542516,24.81073669,19.23404255,9.255319149
2014,CS,dbgc,Male,2014-7-8,2,0,45.63313962,37.53534625,5.555799502,2.383073706,27.53063898,26.38427643,18.25531915,10.04255319
2014,CS,dbgy,Male,2014-6-12,0,0,43.27661667,35.76672319,5.152495692,2.086842525,26.82630682,25.87966393,18.53191489,9.638297872
2014,CS,dblbo,Male,2014-7-8,13,0,43.97302045,36.52006648,5.428201262,2.064268433,27.52304517,26.48017791,19.34042553,9.85106383
2014,CS,dblbp,Male,2014-7-8,0,0,43.83223501,36.21085326,4.936582888,2.107349875,26.81405027,25.9054065,19.61702128,9.510638298
2014,CS,dbmf,Male,2014-7-17,5,0,43.21825499,35.5343355,5.205596459,1.966790834,26.27791333,25.28649915,18.74468085,9.574468085
2014,CS,dbmg,Male,2014-6-16,0,0,44.28019963,36.66950138,5.460504722,2.279079973,27.4843182,26.2788594,16.34042553,9.574468085
2014,CS,dbodb,Male,2014-7-5,15,0,44.561873,36.63260143,5.466884544,1.808510638,27.10664279,26.026835,18.23404255,9.723404255
2014,CS,dbof,Male,2014-7-5,1,0,44.06908955,36.35418794,5.267837618,2.149357448,26.97820125,25.89841888,19.10638298,9.404255319
2014,CS,dbpdb,Male,2014-7-5,0,0,44.2333057,36.61849862,5.150035051,2.182796226,26.0938664,24.80582577,18.25531915,9.255319149
2014,CS,dbpr,Male,2014-6-12,4,0,44.00321504,35.96560401,5.604838497,1.943637692,27.67312995,26.31797971,21.40425532,9.914893617
2014,CS,dbps,Male,2014-6-12,0,0,44.86711429,36.5417526,5.689808859,2.17031706,28.02965711,26.75562541,18.40425532,10.08510638
2014,CS,dbpv,Male,2014-6-12,0,0,45.55343496,37.29738078,5.617061573,2.065583813,27.83827678,26.60343453,17.04255319,9.914893617
2014,CS,dbsf,Male,2014-6-12,4,0,43.77607223,36.12293531,5.209464869,2.235663039,27.09641635,25.9701332,17.93617021,10.06382979
2014,CS,dbsm,Male,2014-6-12,0,0,43.27415316,35.30664993,5.267751682,2.042996406,26.01086238,24.89068026,19.68085106,9.106382979
2014,CS,dbwm,Male,2014-7-16,1,0,40.03313476,34.22772114,4.38013748,1.986828516,24.86905079,23.94878987,16.72340426,9.063829787
2014,CS,dbwr,Male,2014-7-1,18,0,41.68347933,34.51381259,4.659623045,2.087818471,25.44913537,24.79933868,14.95744681,9.255319149
2014,CS,fdbo,Male,2014-7-16,7,0,42.97182376,36.13165655,4.705592254,1.974027831,25.78267764,24.70908051,18.4893617,9.574468085
2014,CS,ffo,Male,2014-6-7,10,0,43.89090966,35.89144768,5.792863345,2.000452642,26.45798678,25.28653348,17.61702128,9.446808511
2014,CS,ffu,Male,2014-7-9,1,0,43.49076173,36.08493702,4.797954899,1.960335519,26.02660187,24.89497725,16.19148936,9.489361702
2014,CS,ffv,Male,2014-7-10,9,0,46.957683,39.06716715,5.716598025,1.917846423,28.04528913,26.87104479,17.93617021,10.10638298
2014,CS,ffy,Male,2014-7-10,0,0,43.14915124,35.71651626,4.873501673,2.111641834,26.98068991,25.7297253,17.44680851,10.06382979
2014,CS,fgdb,Male,2014-7-16,0,0,44.06459003,36.33585352,5.109573471,2.007230028,26.63889662,25.67465617,17.78723404,9.872340426
2014,CS,fgo,Male,2014-6-28,0,1,44.17689451,35.72812433,5.627327746,2.277788512,26.15442056,25.19772185,21.17021277,9.638297872
2014,CS,flblb,Male,2014-7-10,5,0,45.557385,37.32890651,5.256395789,2.342842079,26.75193877,25.58038113,18.57446809,10.19148936
2014,CS,flbm,Male,2014-7-10,5,0,45.58202154,37.47186058,5.474042619,2.340425532,27.56034277,26.2637652,17.95744681,10.19148936
2014,CS,flbp,Male,2014-6-28,2,0,44.53648918,36.31884356,5.771254535,2.043550289,29.04056723,27.57971578,19.34042553,10.42553191
2014,CS,fmc,Male,2014-6-28,2,0,44.54000089,37.00619037,5.128763014,1.987967426,27.79166789,26.67915601,22.27659574,9.872340426
2014,CS,fmm,Male,2014-7-10,5,0,43.57503428,36.52591681,4.835454544,2.085214934,23.42857359,25.51521923,16.38297872,9.70212766
2014,CS,fmv,Male,2014-7-1,0,0,43.91461529,36.02228826,5.193058709,1.981581098,26.14032163,25.04638503,17.25531915,9.531914894
2014,CS,fpr,Male,2014-7-16,4,0,43.71717096,35.56230704,5.051657102,2.321587631,27.0844339,26.02746795,16.44680851,9.808510638
2014,CS,frm,Male,2014-7-16,5,0,45.68228302,37.72355426,5.583556016,2.042553191,28.35974194,27.26424809,17.57446809,10.31914894
2014,CS,fsc,Male,2014-7-16,0,0,44.94174087,37.06136861,5.259839558,2.107349875,28.0536562,26.9231591,18.0212766,10.27659574
2014,CS,fsy,Male,2014-6-28,0,0,45.43081339,38.27256847,5.177606131,1.936287114,26.80164174,25.57690763,19.19148936,9.85106383
2014,CS,fuu,Male,2014-6-28,0,0,44.68085106,36.93622537,5.276767327,2.136259217,27.12260789,25.98409486,19.61702128,10.23404255
2014,CS,fwf,Male,2014-6-7,0,0,44.97896999,36.63701285,5.399478539,2.162794999,27.00036051,26.04406049,16.34042553,9.914893617
2014,CS,fwlb,Male,2014-6-7,9,0,47.1895516,38.45196541,5.478671762,2.441251785,28.24041608,27.01534514,19.19148936,9.872340426
2014,CS,fwu,Male,2014-7-10,0,0,44.9556947,37.48559403,5.218017329,1.839779742,26.7464583,25.70066946,18.57446809,9.936170213
2014,CS,fydb,Male,2014-6-7,0,0,43.00538987,35.17085634,5.176513104,2.025303939,27.26816322,26.29196504,17.61702128,9.957446809
2014,CS,fyw,Male,2014-6-7,0,0,43.59433764,35.189489,5.745311234,2.255419508,27.139372,25.89227535,17.0212766,10
2014,CS,gcr,Male,2014-6-7,0,0,43.98070485,36.00289838,5.361702128,2.240517466,27.12413268,25.99182446,19.5106383,9.574468085
2014,CS,gdbdb,Male,2014-7-16,5,0,43.43608553,35.81012879,5.064410837,1.790397403,25.45841149,24.48338379,17.63829787,9.531914894
2014,CS,gdbo,Male,2014-6-7,0,0,45.57522796,37.87339229,5.256869441,2.212868246,27.93601387,26.72477809,19.82978723,10.04255319
2014,CS,gfc,Male,2014-6-7,0,0,40.79567388,33.99814257,5.305087798,1.783303682,26.4887568,25.47630552,16.61702128,9.489361702
2014,CS,ggc,Male,2014-6-7,0,0,42.68392683,35.3947985,5.523110834,2.114212828,26.52216169,26.0810473,18.31914894,9.70212766
2014,CS,ggf,Male,2014-6-7,0,0,44.42851747,36.28677713,5.596755835,2.106490434,28.07284298,26.76183016,16.63829787,9.659574468
2014,CS,ggm,Male,2014-7-10,0,0,41.66088386,34.39722161,4.884218542,1.934766852,26.08622402,24.9683547,17.87234043,9.361702128
2014,CS,ggu,Male,2014-6-7,0,0,42.99465157,35.40094348,5.278139788,1.895528559,25.58103547,24.40692137,18.4893617,9.382978723
2014,CS,glbf,Male,2014-7-10,0,0,44.26489258,36.40582212,5.286238615,1.795321116,25.99547724,24.89870489,18.44680851,10.36170213
2014,CS,glbs,Male,2014-6-7,7,1,44.9423402,36.67303195,5.919369193,2.356713151,26.83494129,25.50212753,19.76595745,9.617021277
2014,CS,glbu,Male,2014-7-10,2,0,45.5207085,37.30909154,5.596108717,2.053604853,27.12671597,25.88678827,19.82978723,9.978723404
2014,CS,gmlb,Male,2014-6-28,2,0,45.05720422,37.10932303,5.638659161,2.55328014,27.56495466,26.27019732,19.61702128,10.25531915
2014,CS,gms,Male,2014-7-10,0,0,43.09915715,35.3516897,5.099507783,2.065583813,26.869984,25.73668996,18.70212766,9.574468085
2014,CS,gmu,Male,2014-7-10,0,0,43.81459146,36.03309429,5.085150894,2.064268433,25.53529262,24.63254331,18.44680851,9.680851064
2014,CS,goc,Male,2014-7-1,0,0,46.07788101,37.78562868,5.578527026,2.06481661,28.93902486,27.55612923,16.95744681,10.53191489
2014,CS,gof,Male,2014-6-28,0,0,43.57938179,35.9033081,5.245101619,1.919144219,26.99622506,25.49349637,17.76595745,10.14893617
2014,CS,gom,Male,2014-7-16,0,0,44.74611748,36.78310524,5.408149041,2.046538665,27.12195944,25.8692915,18.68085106,10.08510638
2014,CS,gor,Male,2014-7-16,3,0,45.85177469,38.46959138,5.160703978,2.2210361,28.37901943,27.40592295,18.4893617,10.31914894
2014,CS,gow,Male,2014-7-1,0,0,46.68266449,38.54281012,5.511007956,2,26.45247738,25.4005144,18.57446809,10.27659574
2014,CS,gpdb,Male,2014-6-28,0,0,40.84732363,34.13673806,4.985901354,1.966790834,26.7617387,25.67238869,17.06382979,9.638297872
2014,CS,gpf,Male,2014-7-16,1,0,43.73048035,36.02740896,4.846442368,2.090418765,25.71579641,24.50132484,17.21276596,9.446808511
2014,CS,gpg,Male,2014-7-10,2,0,41.04469293,33.59526632,4.949404489,1.73400992,23.77099058,22.79072482,16.9787234,8.744680851
2014,CS,gpm,Male,2014-7-10,10,0,43.31984387,36.24770797,4.935528205,1.98603089,27.08060022,25.88741726,17.31914894,9.659574468
2014,CS,gpr,Male,2014-6-28,2,0,45.66562689,37.47608261,5.192579237,2.138271409,27.71720369,26.85373343,17.63829787,9.85106383
2014,CS,gpu,Male,2014-7-9,1,0,44.4222812,36.5843191,5.454532422,1.950264343,26.56327051,25.60005241,17.93617021,9.659574468
2014,CS,gpv,Male,2014-6-28,0,0,42.70384502,35.60309471,4.790259092,2.385352161,27.20755019,25.85103115,18.93617021,9.638297872
2014,CS,gpw,Male,2014-7-1,2,0,46.08982609,37.91561596,5.341485018,2.171151236,26.71581032,25.76917516,17.14893617,9.468085106
2014,CS,grlb,Male,2014-7-9,0,1,45.8938291,36.92654179,5.769253984,2.149041497,27.28631526,26.25016505,20.25531915,10.21276596
2014,CS,grm,Male,2014-6-28,3,0,45.74427511,37.89550451,5.652130763,2.213686388,26.95480046,25.70895677,18.68085106,10.25531915
2014,CS,grp,Male,2014-7-1,0,0,46.40323587,38.16575913,5.595906478,2.055918154,27.02602713,25.71561146,17.70212766,9.723404255
2014,CS,grr,Male,2014-6-28,10,0,45.91053555,37.41519459,5.639301396,1.979752649,28.61406802,27.383928,18.14893617,10.12765957
2014,CS,grs,Male,2014-7-1,0,0,44.32152372,36.60985008,5.362757411,2.028765522,27.36312076,26.37037807,20.38297872,9.936170213
2014,CS,gru,Male,2014-7-16,2,0,42.76069619,35.30844493,5.136304181,2.063939457,25.32976876,24.085246,16.59574468,9.212765957
2014,CS,gslb,Male,2014-7-1,4,0,43.78670161,35.65634983,5.53780374,2.00011317,27.9491584,26.77380608,20.38297872,10.23404255
2014,CS,gso,Male,2014-7-1,0,0,43.43086898,35.52593911,5.266333535,1.872340426,26.96197083,26.10327516,16.91489362,9.553191489
2014,CS,gsp,Male,2014-7-16,5,0,43.25858953,36.09235676,4.84457386,1.875360234,25.98468718,25.15126618,15.63829787,9.510638298
2014,CS,gsr,Male,2014-7-10,0,0,44.9603467,37.13135993,5.474828196,1.916783937,27.50444469,26.19457677,16.34042553,10.12765957
